"site_yr","site_code","survey_year","species_name","total_per50m2","minN","location","ecoregion","latitude","longitude","n_sites_byspp","n_obs_byspp","log_count","n_site_species"
"PPH-S5_2016","PPH-S5",2016,"Haliotis rubra",6,1,"Port Phillip Heads","Bassian",-38,145,11,1623,0.812913356642856,11
"PPH-S5_2016","PPH-S5",2016,"Heliocidaris erythrogramma",16,2,"Port Phillip Heads","Bassian",-38,145,12,2169,1.23044892137827,12
"PPH-S5_2016","PPH-S5",2016,"Meridiastra gunnii",21,3.75,"Port Phillip Heads","Bassian",-38,145,13,389,1.35936110273849,13
"PPH-S5_2016","PPH-S5",2016,"Tosia australis",2.5,1,"Port Phillip Heads","Bassian",-38,145,13,886,0.477121254719662,13
"RI2_2016","RI2",2016,"Centrostephanus tenuispinus",5,1,"Rottnest Island","Leeuwin",-32,116,15,395,0.740362689494244,15
"RI2_2016","RI2",2016,"Chromodoris westraliensis",2.66666666666667,1,"Rottnest Island","Leeuwin",-32,116,15,378,0.500602350569185,15
"RI2_2016","RI2",2016,"Pentagonaster duebeni",3,1,"Rottnest Island","Leeuwin",-32,116,7,952,0.544068044350276,7
"RI2_2016","RI2",2016,"Turbo kenwilliamsi",2,1,"Rottnest Island","Leeuwin",-32,116,12,300,0.397940008672038,12
"RI2_2016","RI2",2016,"Dicathais orbita",1,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.176091259055681,13
"RI2_2016","RI2",2016,"Fromia polypora",3,1,"Rottnest Island","Leeuwin",-32,116,15,553,0.544068044350276,15
"RI2_2016","RI2",2016,"Heliocidaris erythrogramma",5.5,1.5,"Rottnest Island","Leeuwin",-32,116,14,2169,0.795880017344075,14
"RI2_2016","RI2",2016,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,12,621,0.176091259055681,12
"RI2_2016","RI2",2016,"Astralium tentorium",1,1,"Rottnest Island","Leeuwin",-32,116,8,221,0.176091259055681,8
"RI2_2016","RI2",2016,"Plectaster decanus",1,1,"Rottnest Island","Leeuwin",-32,116,7,659,0.176091259055681,7
"RI2_2016","RI2",2016,"Panulirus cygnus",2,1,"Rottnest Island","Leeuwin",-32,116,9,380,0.397940008672038,9
"RI10_2016","RI10",2016,"Chromodoris westraliensis",1,1,"Rottnest Island","Leeuwin",-32,116,12,378,0.176091259055681,12
"RI10_2016","RI10",2016,"Dicathais orbita",2.66666666666667,1,"Rottnest Island","Leeuwin",-32,116,12,1606,0.500602350569185,12
"RI10_2016","RI10",2016,"Fromia polypora",1.66666666666667,1.66666666666667,"Rottnest Island","Leeuwin",-32,116,13,553,0.397940008672038,13
"RI10_2016","RI10",2016,"Turbo kenwilliamsi",1,1,"Rottnest Island","Leeuwin",-32,116,10,300,0.176091259055681,10
"RI10_2016","RI10",2016,"Centrostephanus tenuispinus",1,1,"Rottnest Island","Leeuwin",-32,116,11,395,0.176091259055681,11
"RI10_2016","RI10",2016,"Panulirus cygnus",5,1,"Rottnest Island","Leeuwin",-32,116,9,380,0.740362689494244,9
"RI10_2016","RI10",2016,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,11,621,0.176091259055681,11
"RI18_2016","RI18",2016,"Chromodoris westraliensis",2,1,"Rottnest Island","Leeuwin",-32,116,7,378,0.397940008672038,7
"RI18_2016","RI18",2016,"Fromia polypora",1,1,"Rottnest Island","Leeuwin",-32,116,6,553,0.176091259055681,6
"RI18_2016","RI18",2016,"Heliocidaris erythrogramma",3.5,1,"Rottnest Island","Leeuwin",-32,116,7,2169,0.602059991327962,7
"RI18_2016","RI18",2016,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,8,621,0.176091259055681,8
"RI18_2016","RI18",2016,"Dicathais orbita",1,1,"Rottnest Island","Leeuwin",-32,116,8,1606,0.176091259055681,8
"RI1_2016","RI1",2016,"Panulirus cygnus",6.5,1,"Rottnest Island","Leeuwin",-32,116,10,380,0.845098040014257,10
"RI1_2016","RI1",2016,"Centrostephanus tenuispinus",1,1,"Rottnest Island","Leeuwin",-32,116,8,395,0.176091259055681,8
"RI1_2016","RI1",2016,"Dicathais orbita",1,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.176091259055681,13
"RI1_2016","RI1",2016,"Turbo jourdani",1,1,"Rottnest Island","Leeuwin",-32,116,6,92,0.176091259055681,6
"RI1_2016","RI1",2016,"Heliocidaris erythrogramma",1,1,"Rottnest Island","Leeuwin",-32,116,10,2169,0.176091259055681,10
"RI8_2016","RI8",2016,"Panulirus cygnus",4,1,"Rottnest Island","Leeuwin",-32,115,9,380,0.653212513775344,9
"RI8_2016","RI8",2016,"Turbo kenwilliamsi",1,1,"Rottnest Island","Leeuwin",-32,115,10,300,0.176091259055681,10
"RI5_2016","RI5",2016,"Astralium tentorium",1,1,"Rottnest Island","Leeuwin",-32,116,7,221,0.176091259055681,7
"RI5_2016","RI5",2016,"Centrostephanus tenuispinus",33.3333333333333,4,"Rottnest Island","Leeuwin",-32,116,14,395,1.54818461054511,14
"RI5_2016","RI5",2016,"Chromodoris westraliensis",2,1,"Rottnest Island","Leeuwin",-32,116,13,378,0.397940008672038,13
"RI5_2016","RI5",2016,"Fromia polypora",1.5,1.5,"Rottnest Island","Leeuwin",-32,116,13,553,0.352182518111362,13
"RI5_2016","RI5",2016,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,12,621,0.176091259055681,12
"RI5_2016","RI5",2016,"Heliocidaris erythrogramma",1,1,"Rottnest Island","Leeuwin",-32,116,12,2169,0.176091259055681,12
"RI5_2016","RI5",2016,"Dicathais orbita",10,1.66666666666667,"Rottnest Island","Leeuwin",-32,116,13,1606,1.03476210625921,13
"RI5_2016","RI5",2016,"Turbo kenwilliamsi",1,1,"Rottnest Island","Leeuwin",-32,116,11,300,0.176091259055681,11
"PS3_2016","PS3",2016,"Agnewia tritoniformis",4,1,"Port Stephens","Manning-Hawkesbury",-33,152,8,344,0.653212513775344,8
"PS3_2016","PS3",2016,"Astralium tentoriiforme",27,1,"Port Stephens","Manning-Hawkesbury",-33,152,11,1233,1.43933269383026,11
"PS3_2016","PS3",2016,"Cenolia trichoptera",5,1,"Port Stephens","Manning-Hawkesbury",-33,152,10,1923,0.740362689494244,10
"PS3_2016","PS3",2016,"Centrostephanus rodgersii",114.666666666667,33,"Port Stephens","Manning-Hawkesbury",-33,152,11,1919,2.11782348197542,11
"PS3_2016","PS3",2016,"Doriprismatica atromarginata",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,4,288,0.176091259055681,4
"PS3_2016","PS3",2016,"Goniobranchus splendidus",3,1,"Port Stephens","Manning-Hawkesbury",-33,152,6,134,0.544068044350276,6
"PS3_2016","PS3",2016,"Phyllacanthus parvispinus",4.66666666666667,1,"Port Stephens","Manning-Hawkesbury",-33,152,10,857,0.713210443450629,10
"PS3_2016","PS3",2016,"Aphelodoris varia",6,1,"Port Stephens","Manning-Hawkesbury",-33,152,10,247,0.812913356642856,10
"PS3_2016","PS3",2016,"Ceratosoma amoenum",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,4,271,0.176091259055681,4
"PS9_2016","PS9",2016,"Agnewia tritoniformis",12,1,"Port Stephens","Manning-Hawkesbury",-33,152,5,344,1.09691001300806,5
"PS9_2016","PS9",2016,"Astralium tentoriiforme",41,24,"Port Stephens","Manning-Hawkesbury",-33,152,9,1233,1.72427586960079,9
"PS9_2016","PS9",2016,"Cenolia trichoptera",7,1,"Port Stephens","Manning-Hawkesbury",-33,152,8,1923,0.8750612633917,8
"PS9_2016","PS9",2016,"Centrostephanus rodgersii",70,70,"Port Stephens","Manning-Hawkesbury",-33,152,9,1919,2.02118929906994,9
"PS9_2016","PS9",2016,"Phyllacanthus parvispinus",19,2,"Port Stephens","Manning-Hawkesbury",-33,152,7,857,1.30102999566398,7
"PS9_2016","PS9",2016,"Turbo torquatus",4,1,"Port Stephens","Manning-Hawkesbury",-33,152,9,1239,0.653212513775344,9
"PS9_2016","PS9",2016,"Charonia lampas",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,4,312,0.176091259055681,4
"PS9_2016","PS9",2016,"Dicathais orbita",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,8,1606,0.176091259055681,8
"PS16_2016","PS16",2016,"Coryphellina rubrolineata",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,6,82,0.176091259055681,6
"PS16_2016","PS16",2016,"Hyastenus elatus",1.33333333333333,1,"Port Stephens","Manning-Hawkesbury",-33,152,8,50,0.263241434774581,8
"PS16_2016","PS16",2016,"Hypselodoris bennetti",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,6,260,0.176091259055681,6
"PS16_2016","PS16",2016,"Phyllacanthus parvispinus",69,13,"Port Stephens","Manning-Hawkesbury",-33,152,9,857,1.87794695162919,9
"PS16_2016","PS16",2016,"Prionocidaris callista",3.66666666666667,1,"Port Stephens","Manning-Hawkesbury",-33,152,7,69,0.619788758288394,7
"PS16_2016","PS16",2016,"Pteraeolidia ianthina",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,7,233,0.176091259055681,7
"PS16_2016","PS16",2016,"Aphelodoris varia",14.5,2,"Port Stephens","Manning-Hawkesbury",-33,152,9,247,1.19033169817029,9
"PS16_2016","PS16",2016,"Ceratosoma brevicaudatum",1.5,1,"Port Stephens","Manning-Hawkesbury",-33,152,7,371,0.301029995663981,7
"PS16_2016","PS16",2016,"Doriprismatica atromarginata",2,1,"Port Stephens","Manning-Hawkesbury",-33,152,4,288,0.397940008672038,4
"PS16_2016","PS16",2016,"Centrostephanus rodgersii",2,2,"Port Stephens","Manning-Hawkesbury",-33,152,5,1919,0.477121254719662,5
"PS16_2016","PS16",2016,"Octopus tetricus",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,8,318,0.176091259055681,8
"PS16_2016","PS16",2016,"Phenacovolva rosea",1,1,"Port Stephens","Manning-Hawkesbury",-33,152,4,13,0.176091259055681,4
"SYD48_2015","SYD48",2015,"Astralium tentoriiforme",100,1,"Sydney","Manning-Hawkesbury",-34,151,8,1233,2.00216606175651,8
"SYD48_2015","SYD48",2015,"Centrostephanus rodgersii",440,160,"Sydney","Manning-Hawkesbury",-34,151,8,1919,2.7160033436348,8
"SYD50_2015","SYD50",2015,"Centrostephanus rodgersii",5,1,"Sydney","Manning-Hawkesbury",-34,151,8,1919,0.740362689494244,8
"SYD50_2015","SYD50",2015,"Phyllacanthus parvispinus",9.5,1,"Sydney","Manning-Hawkesbury",-34,151,10,857,1,10
"SYD50_2015","SYD50",2015,"Astralium tentoriiforme",6,1,"Sydney","Manning-Hawkesbury",-34,151,11,1233,0.812913356642856,11
"SYD50_2015","SYD50",2015,"Cenolia trichoptera",3,1,"Sydney","Manning-Hawkesbury",-34,151,7,1923,0.544068044350276,7
"SYD50_2015","SYD50",2015,"Turbo torquatus",10,1,"Sydney","Manning-Hawkesbury",-34,151,9,1239,1.02118929906994,9
"SYD56_2015","SYD56",2015,"Astralium tentoriiforme",79,79,"Sydney","Manning-Hawkesbury",-34,151,4,1233,2.07371835034612,4
"SYD56_2015","SYD56",2015,"Centrostephanus rodgersii",170,75,"Sydney","Manning-Hawkesbury",-34,151,4,1919,2.31701810104811,4
"SYD56_2015","SYD56",2015,"Heliocidaris erythrogramma",16,3,"Sydney","Manning-Hawkesbury",-34,151,4,2169,1.24303804868629,4
"SYD56_2015","SYD56",2015,"Turbo torquatus",23,9.5,"Sydney","Manning-Hawkesbury",-34,151,4,1239,1.4432629874587,4
"JBMP-S1_2015","JBMP-S1",2015,"Astralium tentoriiforme",39,3.75,"Jervis Bay","Cape Howe",-35,151,11,1233,1.61145776566834,11
"JBMP-S1_2015","JBMP-S1",2015,"Centrostephanus rodgersii",100,36.25,"Jervis Bay","Cape Howe",-35,151,11,1919,2.07234182151732,11
"JBMP-S1_2015","JBMP-S1",2015,"Ranella australasia",1,1,"Jervis Bay","Cape Howe",-35,151,4,656,0.176091259055681,4
"JBMP-S1_2015","JBMP-S1",2015,"Turbo torquatus",5,1,"Jervis Bay","Cape Howe",-35,151,10,1239,0.740362689494244,10
"JBMP-S1_2015","JBMP-S1",2015,"Phyllacanthus parvispinus",1.5,1,"Jervis Bay","Cape Howe",-35,151,11,857,0.301029995663981,11
"JBMP-S11_2015","JBMP-S11",2015,"Astralium tentoriiforme",17,6.75,"Jervis Bay","Cape Howe",-35,151,9,1233,1.30909761741201,9
"JBMP-S11_2015","JBMP-S11",2015,"Centrostephanus rodgersii",43.5,18.5,"Jervis Bay","Cape Howe",-35,151,9,1919,1.72222246396973,9
"JBMP-S11_2015","JBMP-S11",2015,"Phyllacanthus parvispinus",2.5,1,"Jervis Bay","Cape Howe",-35,151,8,857,0.477121254719662,8
"JBMP-S11_2015","JBMP-S11",2015,"Turbo torquatus",3,1,"Jervis Bay","Cape Howe",-35,151,9,1239,0.544068044350276,9
"JBMP-S17_2015","JBMP-S17",2015,"Centrostephanus rodgersii",89.6666666666667,70.25,"Jervis Bay","Cape Howe",-35,151,9,1919,2.09618558501372,9
"JBMP-S17_2015","JBMP-S17",2015,"Astralium tentoriiforme",5.5,2,"Jervis Bay","Cape Howe",-35,151,9,1233,0.812913356642856,9
"JBMP-S17_2015","JBMP-S17",2015,"Phyllacanthus parvispinus",2,1,"Jervis Bay","Cape Howe",-35,151,5,857,0.397940008672038,5
"JBMP-S15_2015","JBMP-S15",2015,"Astralium tentoriiforme",130,24.5,"Jervis Bay","Cape Howe",-35,151,13,1233,2.15305227506711,13
"JBMP-S15_2015","JBMP-S15",2015,"Centrostephanus rodgersii",184.666666666667,74,"Jervis Bay","Cape Howe",-35,151,13,1919,2.34570039058344,13
"JBMP-S15_2015","JBMP-S15",2015,"Cabestana spengleri",1,1,"Jervis Bay","Cape Howe",-35,151,8,823,0.176091259055681,8
"JBMP-S15_2015","JBMP-S15",2015,"Phyllacanthus parvispinus",2,1,"Jervis Bay","Cape Howe",-35,151,11,857,0.397940008672038,11
"JBMP-S26_2015","JBMP-S26",2015,"Astralium tentoriiforme",202.375,78.625,"Jervis Bay","Cape Howe",-35,151,10,1233,2.38325418941714,10
"JBMP-S26_2015","JBMP-S26",2015,"Cabestana spengleri",3,1,"Jervis Bay","Cape Howe",-35,151,7,823,0.544068044350276,7
"JBMP-S26_2015","JBMP-S26",2015,"Cenolia trichoptera",1.25,1,"Jervis Bay","Cape Howe",-35,151,10,1923,0.243038048686294,10
"JBMP-S26_2015","JBMP-S26",2015,"Centrostephanus rodgersii",174.2,28.0833333333333,"Jervis Bay","Cape Howe",-35,151,10,1919,2.27471575937054,10
"JBMP-S26_2015","JBMP-S26",2015,"Fromia polypora",1,1,"Jervis Bay","Cape Howe",-35,151,8,553,0.176091259055681,8
"JBMP-S26_2015","JBMP-S26",2015,"Phyllacanthus parvispinus",6,3,"Jervis Bay","Cape Howe",-35,151,10,857,0.8750612633917,10
"JBMP-S26_2015","JBMP-S26",2015,"Pentagonaster duebeni",2,1,"Jervis Bay","Cape Howe",-35,151,10,952,0.397940008672038,10
"JBMP-S26_2015","JBMP-S26",2015,"Octopus tetricus",1,1,"Jervis Bay","Cape Howe",-35,151,4,318,0.176091259055681,4
"JBMP-S26_2015","JBMP-S26",2015,"Dardanus crassimanus",1,1,"Jervis Bay","Cape Howe",-35,151,4,37,0.176091259055681,4
"JBMP-S26_2015","JBMP-S26",2015,"Dicathais orbita",1,1,"Jervis Bay","Cape Howe",-35,151,4,1606,0.176091259055681,4
"JBMP-S26_2015","JBMP-S26",2015,"Ranella australasia",1.5,1,"Jervis Bay","Cape Howe",-35,151,5,656,0.301029995663981,5
"JBMP-S26_2015","JBMP-S26",2015,"Plectaster decanus",2,1,"Jervis Bay","Cape Howe",-35,151,8,659,0.397940008672038,8
"JBMP-S4_2015","JBMP-S4",2015,"Astralium tentoriiforme",140.666666666667,21.25,"Jervis Bay","Cape Howe",-35,151,9,1233,2.17981500720129,9
"JBMP-S4_2015","JBMP-S4",2015,"Centrostephanus rodgersii",292.25,64.75,"Jervis Bay","Cape Howe",-35,151,9,1919,2.51138196263736,9
"JBMP-S4_2015","JBMP-S4",2015,"Pentagonaster duebeni",2,1,"Jervis Bay","Cape Howe",-35,151,8,952,0.397940008672038,8
"JBMP-S4_2015","JBMP-S4",2015,"Ranella australasia",6,1,"Jervis Bay","Cape Howe",-35,151,6,656,0.812913356642856,6
"JBMP-S4_2015","JBMP-S4",2015,"Phyllacanthus parvispinus",4,1,"Jervis Bay","Cape Howe",-35,151,8,857,0.653212513775344,8
"JBMP-S16_2015","JBMP-S16",2015,"Astralium tentoriiforme",368,25.25,"Jervis Bay","Cape Howe",-35,151,10,1233,2.58049730997695,10
"JBMP-S16_2015","JBMP-S16",2015,"Centrostephanus rodgersii",329,99.5,"Jervis Bay","Cape Howe",-35,151,10,1919,2.57835264151036,10
"JBMP-S3_2015","JBMP-S3",2015,"Astralium tentoriiforme",129.6,21.5,"Jervis Bay","Cape Howe",-35,151,11,1233,2.14721241697046,11
"JBMP-S3_2015","JBMP-S3",2015,"Centrostephanus rodgersii",239.6,91.625,"Jervis Bay","Cape Howe",-35,151,11,1919,2.45547298966911,11
"JBMP-S3_2015","JBMP-S3",2015,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,10,952,0.176091259055681,10
"JBMP-S3_2015","JBMP-S3",2015,"Plectaster decanus",1,1,"Jervis Bay","Cape Howe",-35,151,9,659,0.176091259055681,9
"JBMP-S3_2015","JBMP-S3",2015,"Phyllacanthus parvispinus",1,1,"Jervis Bay","Cape Howe",-35,151,8,857,0.176091259055681,8
"JBMP-S3_2015","JBMP-S3",2015,"Cenolia trichoptera",2,1,"Jervis Bay","Cape Howe",-35,151,9,1923,0.397940008672038,9
"JBMP-S3_2015","JBMP-S3",2015,"Cabestana spengleri",2,1,"Jervis Bay","Cape Howe",-35,151,10,823,0.397940008672038,10
"JBMP-S3_2015","JBMP-S3",2015,"Heliocidaris erythrogramma",1,1,"Jervis Bay","Cape Howe",-35,151,8,2169,0.176091259055681,8
"JBMP-S18_2015","JBMP-S18",2015,"Astralium tentoriiforme",7.5,1,"Jervis Bay","Cape Howe",-35,151,13,1233,0.903089986991944,13
"JBMP-S18_2015","JBMP-S18",2015,"Centrostephanus rodgersii",124.25,27.75,"Jervis Bay","Cape Howe",-35,151,13,1919,2.14027229102919,13
"JBMP-S18_2015","JBMP-S18",2015,"Phyllacanthus parvispinus",2,1,"Jervis Bay","Cape Howe",-35,151,7,857,0.397940008672038,7
"JBMP-S18_2015","JBMP-S18",2015,"Turbo torquatus",3,1,"Jervis Bay","Cape Howe",-35,151,8,1239,0.544068044350276,8
"JBMP-S18_2015","JBMP-S18",2015,"Sepia apama",1,1,"Jervis Bay","Cape Howe",-35,151,5,263,0.176091259055681,5
"JBMP-S12_2015","JBMP-S12",2015,"Astralium tentoriiforme",12.5,3.75,"Jervis Bay","Cape Howe",-35,151,12,1233,1.15760785336167,12
"JBMP-S12_2015","JBMP-S12",2015,"Centrostephanus rodgersii",179.5,8,"Jervis Bay","Cape Howe",-35,151,12,1919,2.26363606858811,12
"JBMP-S12_2015","JBMP-S12",2015,"Turbo torquatus",1.5,1,"Jervis Bay","Cape Howe",-35,151,12,1239,0.301029995663981,12
"JBMP-S12_2015","JBMP-S12",2015,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,6,952,0.176091259055681,6
"JBMP-S12_2015","JBMP-S12",2015,"Cabestana spengleri",1,1,"Jervis Bay","Cape Howe",-35,151,7,823,0.176091259055681,7
"GBR24_2016","GBR24",2016,"Tridacna maxima",2,2,"GBR - South","Central and Southern Great Barrier Reef",-20,149,4,820,0.477121254719662,4
"GBR24_2016","GBR24",2016,"Fromia indica",2,2,"GBR - South","Central and Southern Great Barrier Reef",-20,149,4,360,0.477121254719662,4
"GBR76_2016","GBR76",2016,"Tridacna maxima",17,4,"GBR - South","Central and Southern Great Barrier Reef",-20,149,4,820,1.27875360095283,4
"GBR148_2016","GBR148",2016,"Tridacna crocea",12,1.5,"QLD inshore - South","Central and Southern Great Barrier Reef",-20,149,4,614,1.10551018476997,4
"GBR148_2016","GBR148",2016,"Linckia multifora",1,1,"QLD inshore - South","Central and Southern Great Barrier Reef",-20,149,4,223,0.176091259055681,4
"GBR25_2016","GBR25",2016,"Fromia indica",2,1,"GBR - South","Central and Southern Great Barrier Reef",-20,149,4,360,0.397940008672038,4
"CS7_2016","CS7",2016,"Echinostrephus aciculatus",42,3,"Coral Sea - Central","Coral Sea",-19,152,5,795,1.63848925695464,5
"CS7_2016","CS7",2016,"Echinometra mathaei",2,1,"Coral Sea - Central","Coral Sea",-19,152,6,1030,0.397940008672038,6
"CS8_2016","CS8",2016,"Echinostrephus aciculatus",31,5,"Coral Sea - Central","Coral Sea",-19,152,4,795,1.52504480703685,4
"CS8_2016","CS8",2016,"Echinometra mathaei",3.5,1,"Coral Sea - Central","Coral Sea",-19,152,6,1030,0.602059991327962,6
"CS6_2016","CS6",2016,"Drupella cornus",80.5,2,"Coral Sea - Central","Coral Sea",-19,152,6,405,1.91115760873998,6
"CS6_2016","CS6",2016,"Tridacna maxima",1,1,"Coral Sea - Central","Coral Sea",-19,152,4,820,0.176091259055681,4
"CS4_2016","CS4",2016,"Echinostrephus aciculatus",11,1,"Coral Sea - Central","Coral Sea",-19,152,4,795,1.06069784035361,4
"CS2_2016","CS2",2016,"Echinometra mathaei",1,1,"Coral Sea - Central","Coral Sea",-19,152,5,1030,0.176091259055681,5
"CS2_2016","CS2",2016,"Echinostrephus aciculatus",187.5,30.5,"Coral Sea - Central","Coral Sea",-19,152,4,795,2.30696086288319,4
"CS1_2016","CS1",2016,"Echinometra mathaei",2,1,"Coral Sea - Central","Coral Sea",-19,152,5,1030,0.397940008672038,5
"CS1_2016","CS1",2016,"Echinostrephus aciculatus",94.5,14,"Coral Sea - Central","Coral Sea",-19,152,4,795,2.00646604224923,4
"CS3_2016","CS3",2016,"Echinostrephus aciculatus",3,1,"Coral Sea - Central","Coral Sea",-19,152,4,795,0.544068044350276,4
"BR13_2016","BR13",2016,"Agnewia tritoniformis",41,1,"Beware Reef","Cape Howe",-38,149,6,344,1.61804809671209,6
"BR13_2016","BR13",2016,"Astralium tentoriiforme",3.5,1,"Beware Reef","Cape Howe",-38,149,7,1233,0.602059991327962,7
"BR13_2016","BR13",2016,"Cenolia trichoptera",143.5,76,"Beware Reef","Cape Howe",-38,149,7,1923,2.25887662937213,7
"BR13_2016","BR13",2016,"Centrostephanus rodgersii",19.5,19.5,"Beware Reef","Cape Howe",-38,149,7,1919,1.4661258704182,7
"BR13_2016","BR13",2016,"Dicathais orbita",2.5,2,"Beware Reef","Cape Howe",-38,149,6,1606,0.544068044350276,6
"BR13_2016","BR13",2016,"Haliotis rubra",428.5,96.25,"Beware Reef","Cape Howe",-38,149,7,1623,2.67817681828173,7
"BR13_2016","BR13",2016,"Heliocidaris erythrogramma",106.5,64,"Beware Reef","Cape Howe",-38,149,7,2169,2.14144977340047,7
"BR13_2016","BR13",2016,"Ranella australasia",4,4,"Beware Reef","Cape Howe",-38,149,7,656,0.778151250383644,7
"BR13_2016","BR13",2016,"Scutus antipodes",18,2,"Beware Reef","Cape Howe",-38,149,7,291,1.27875360095283,7
"BR13_2016","BR13",2016,"Hypselodoris bennetti",1,1,"Beware Reef","Cape Howe",-38,149,5,260,0.176091259055681,5
"GSV24_2016","GSV24",2016,"Pleuroploca australasia",3.75,1,"Encounter","South Australian Gulfs",-35,138,6,671,0.628388930050311,6
"GSV24_2016","GSV24",2016,"Sepia apama",2,1,"Encounter","South Australian Gulfs",-35,138,5,263,0.397940008672038,5
"GSV24_2016","GSV24",2016,"Paguristes frontalis",1.75,1,"Encounter","South Australian Gulfs",-35,138,6,497,0.352182518111362,6
"GSV24_2016","GSV24",2016,"Pentagonaster duebeni",2.33333333333333,1,"Encounter","South Australian Gulfs",-35,138,5,952,0.45229767099463,5
"GSV24_2016","GSV24",2016,"Tosia australis",1,1,"Encounter","South Australian Gulfs",-35,138,4,886,0.176091259055681,4
"GSV24_2016","GSV24",2016,"Guinusia chabrus",1,1,"Encounter","South Australian Gulfs",-35,138,5,1164,0.176091259055681,5
"GSV24_2016","GSV24",2016,"Turbo undulatus",1,1,"Encounter","South Australian Gulfs",-35,138,6,658,0.176091259055681,6
"GSV24_2016","GSV24",2016,"Jasus edwardsii",1,1,"Encounter","South Australian Gulfs",-35,138,4,936,0.176091259055681,4
"GSV24_2016","GSV24",2016,"Australostichopus mollis",1,1,"Encounter","South Australian Gulfs",-35,138,5,651,0.176091259055681,5
"GSV34_2016","GSV34",2016,"Pentagonaster duebeni",6.5,1,"Encounter","South Australian Gulfs",-36,138,8,952,0.845098040014257,8
"GSV34_2016","GSV34",2016,"Pleuroploca australasia",1.5,1,"Encounter","South Australian Gulfs",-36,138,7,671,0.301029995663981,7
"GSV34_2016","GSV34",2016,"Tosia australis",1.33333333333333,1,"Encounter","South Australian Gulfs",-36,138,8,886,0.263241434774581,8
"GSV34_2016","GSV34",2016,"Phyllacanthus irregularis",1,1,"Encounter","South Australian Gulfs",-36,138,6,621,0.176091259055681,6
